2024-07-17T18:00:00.000Z,194.67.104.87,49637445,ip,critical,"Malware,Tables",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=49637445
2024-07-17T18:00:00.000Z,81.91.178.72,49639107,ip,critical,"Malware,Nexus",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=49639107
2024-07-17T18:00:00.000Z,84.38.182.34,49639226,ip,critical,"Malware,Kpot",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=49639226
2024-07-17T18:00:00.000Z,185.186.142.132,49647954,ip,critical,"Malware,LokiBot",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=49647954
2024-07-17T18:00:00.000Z,185.4.65.203,49649609,ip,critical,"Malware,Mars",Viriback C2 Tracker:Viriback,0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate,SSL certificate expired",https://pulsedive.com/indicator/?iid=49649609
2024-07-17T18:00:00.000Z,150.158.13.228,51139828,ip,critical,SSH Brute Force,"Dictionary SSH Attacks:Charles B. Haley,Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"hosted on common ISP,found in threat feeds,self-signed SSL certificate,SSL certificate expired",https://pulsedive.com/indicator/?iid=51139828
2024-07-17T18:00:00.000Z,216.66.35.177,51788980,ip,critical,,"Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=51788980
2024-07-17T18:00:00.000Z,163.5.169.19,52720534,ip,critical,"Malware,HookBot","Blocklist.de Blocklist:Blocklist.de,Viriback C2 Tracker:Viriback",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=52720534
2024-07-17T18:00:00.000Z,45.131.2.208,52962845,ip,critical,"Malware,Gotham Stealer",Viriback C2 Tracker:Viriback,1,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=52962845
2024-07-17T18:00:00.000Z,213.230.127.217,53143774,ip,critical,,"Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=53143774
2024-07-17T18:00:00.000Z,41.79.190.190,53503865,ip,critical,,"Blocklist.de Blocklist:Blocklist.de,Brute Force Hosts:James Brine",0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate,SSL certificate expired",https://pulsedive.com/indicator/?iid=53503865
2024-07-17T18:00:00.000Z,178.33.248.195,53581336,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=53581336
2024-07-17T18:00:00.000Z,5.178.111.176,53659557,ip,critical,"Malware,HookBot",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=53659557
2024-07-17T18:00:00.000Z,18.142.44.78,53659640,ip,critical,"Malware,HookBot",Viriback C2 Tracker:Viriback,0,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=53659640
2024-07-17T18:00:00.000Z,registrate2023ahora.royalwebhosting.net,54859143,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=54859143
2024-07-17T18:00:00.000Z,remigiorizzo3orr.blogspot.com,56048401,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=56048401
2024-07-17T18:00:00.000Z,remigiorizzo2orr.blogspot.com,56048404,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=56048404
2024-07-17T18:00:00.000Z,147.45.47.96,56051124,ip,critical,"Malware,Risepro",Viriback C2 Tracker:Viriback,1,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=56051124
2024-07-17T18:00:00.000Z,188.166.194.125,56189927,ip,critical,"Malware,HookBot",Viriback C2 Tracker:Viriback,0,"suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=56189927
2024-07-17T18:00:00.000Z,pglan.be,57046995,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=57046995
2024-07-17T18:00:00.000Z,185.57.204.133,57292122,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=57292122
2024-07-17T18:00:00.000Z,174.87.160.79,57969635,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"returns PTR record,suspicious SSL certificate,hosted on common ISP,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=57969635
2024-07-17T18:00:00.000Z,dirosdo.royalwebhosting.net,58011758,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=58011758
2024-07-17T18:00:00.000Z,www.consumidor.saljaohuathanon.com,59094832,domain,critical,,,0,"suspicious SSL certificate,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=59094832
2024-07-17T18:00:00.000Z,mufg-account.com,59281391,domain,critical,,,0,"suspicious SSL certificate,registration details hidden,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=59281391
2024-07-17T18:00:00.000Z,sparkrise.click,59281850,domain,critical,,,0,"does not resolve to an IP,registration recently updated,uncommon TLD",https://pulsedive.com/indicator/?iid=59281850
2024-07-17T18:00:00.000Z,151.237.113.87,59657062,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"returns PTR record,suspicious SSL certificate,found in threat feeds,self-signed SSL certificate",https://pulsedive.com/indicator/?iid=59657062
2024-07-17T18:00:00.000Z,5.26.32.228,59858397,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"found in threat feeds,self-signed SSL certificate,SSL certificate expired",https://pulsedive.com/indicator/?iid=59858397
2024-07-17T18:00:00.000Z,5.11.221.30,60371429,ip,critical,,Blocklist.de Blocklist:Blocklist.de,0,"found in threat feeds,self-signed SSL certificate,SSL certificate expired",https://pulsedive.com/indicator/?iid=60371429
